send_date,task_id,touch_type,sent_at_ist
2026-07-28,QC-STAB-410-20260523,action_critical,2026-07-28T10:14:12+05:30
2026-07-28,QC-STAB-152-20260601,action_critical,2026-07-28T10:14:12+05:30
2026-07-28,QC-STAB-229-20260601,action_critical,2026-07-28T10:14:12+05:30
2026-07-28,QC-STAB-230-20260601,action_critical,2026-07-28T10:14:12+05:30
2026-07-28,QC-STAB-231-20260601,action_critical,2026-07-28T10:14:12+05:30
2026-07-28,QC-STAB-232-20260601,action_critical,2026-07-28T10:14:12+05:30
2026-07-28,QC-STAB-045-20260610,action_critical,2026-07-28T10:14:12+05:30
2026-07-28,QC-STAB-046-20260610,action_critical,2026-07-28T10:14:12+05:30
2026-07-28,QC-STAB-047-20260610,action_critical,2026-07-28T10:14:12+05:30
2026-07-28,QC-STAB-048-20260610,action_critical,2026-07-28T10:14:12+05:30
2026-07-28,QC-STAB-049-20260610,action_critical,2026-07-28T10:14:12+05:30
2026-07-28,QC-STAB-050-20260613,action_critical,2026-07-28T10:14:12+05:30
2026-07-28,QC-STAB-051-20260613,action_critical,2026-07-28T10:14:12+05:30
2026-07-28,QC-STAB-052-20260619,action_critical,2026-07-28T10:14:12+05:30
2026-07-28,QC-STAB-053-20260619,action_critical,2026-07-28T10:14:12+05:30
2026-07-28,QC-STAB-054-20260619,action_critical,2026-07-28T10:14:12+05:30
2026-07-28,QC-STAB-055-20260619,action_critical,2026-07-28T10:14:12+05:30
2026-07-28,QC-STAB-087-20260619,action_critical,2026-07-28T10:14:12+05:30
2026-07-28,QC-STAB-088-20260619,action_critical,2026-07-28T10:14:12+05:30
2026-07-28,QC-STAB-089-20260619,action_critical,2026-07-28T10:14:12+05:30
2026-07-28,QC-STAB-090-20260619,action_critical,2026-07-28T10:14:12+05:30
2026-07-28,QC-STAB-091-20260619,action_critical,2026-07-28T10:14:12+05:30
2026-07-28,QC-STAB-233-20260619,action_critical,2026-07-28T10:14:12+05:30
2026-07-28,QC-STAB-234-20260619,action_critical,2026-07-28T10:14:12+05:30
2026-07-28,QC-STAB-235-20260619,action_critical,2026-07-28T10:14:12+05:30
2026-07-28,QC-STAB-236-20260619,action_critical,2026-07-28T10:14:12+05:30
2026-07-28,QC-STAB-060-20260701,action_critical,2026-07-28T10:14:12+05:30
2026-07-28,QC-STAB-423-20260701,action_critical,2026-07-28T10:14:12+05:30
2026-07-28,QC-STAB-068-20260719,action_critical,2026-07-28T10:14:12+05:30
2026-07-28,QC-STAB-069-20260719,action_critical,2026-07-28T10:14:12+05:30
2026-07-28,QC-STAB-244-20260719,action_critical,2026-07-28T10:14:12+05:30
2026-07-28,QC-STAB-245-20260719,action_critical,2026-07-28T10:14:12+05:30
2026-07-28,QC-STAB-428-20260722,action_critical,2026-07-28T10:14:12+05:30
2026-07-28,QC-STAB-246-20260725,action_critical,2026-07-28T10:14:12+05:30
2026-07-28,QC-STAB-429-20260725,action_critical,2026-07-28T10:14:12+05:30
